DT46,GPP_A23/ESPI_CS1#,O,-5867.4,13503.4,PCH GPIOs,
DT51,GPP_A10/ESPI_RESET#,O,-7817.4,13503.4,PCH GPIOs,
DT49,GPP_A9/ESPI_CLK,O,-7167.4,13503.4,PCH GPIOs,
DP54,GPP_A6/ESPI_ALERT1#,O,-9117.4,12652.4,PCH GPIOs,
DP47,GPP_A5/ESPI_ALERT0#,O,-6517.4,12652.4,PCH GPIOs,
DP44,GPP_A4/ESPI_CS0#,O,-5217.4,12652.4,PCH GPIOs,

DP52,GPP_A3/ESPI_IO3/SUSACK#,I/O,-8467.4,12652.4,PCH GPIOs,
DT54,GPP_A2/ESPI_IO2/SUSWARN#/SUSPWRDNACK,I/O,-9117.4,13503.4,PCH GPIOs,
DT44,GPP_A1/ESPI_IO1,I/O,-5217.4,13503.4,PCH GPIOs,
DP51,GPP_A0/ESPI_IO0,I/O,-7817.4,12652.4,PCH GPIOs,
