F6,PCIEX4_RCOMP_N,Analog,9911.8,-22417.9,PCIE,
A14,PCIEX4_B_TXP[3],O,6762.4,-24440,PCIE,
G14,PCIEX4_B_TXP[2],O,6762.4,-21840,PCIE,
A11,PCIEX4_B_TXP[1],O,7893.4,-24440,PCIE,
G11,PCIEX4_B_TXP[0],O,7893.4,-21840,PCIE,
C14,PCIEX4_B_TXN[3],O,6762.4,-23790,PCIE,
F14,PCIEX4_B_TXN[2],O,6762.4,-22490,PCIE,
C11,PCIEX4_B_TXN[1],O,7893.4,-23790,PCIE,
F11,PCIEX4_B_TXN[0],O,7893.4,-22490,PCIE,
V17,PCIEX4_B_RXP[3],I,5509.4,-17501.9,PCIE,
AC17,PCIEX4_B_RXP[2],I,5509.4,-15551.9,PCIE,
M13,PCIEX4_B_RXP[1],I,7340.9,-19877,PCIE,
V12,PCIEX4_B_RXP[0],I,7469.4,-17501.9,PCIE,
U17,PCIEX4_B_RXN[3],I,5509.4,-18151.9,PCIE,
AA17,PCIEX4_B_RXN[2],I,5509.4,-16201.9,PCIE,
M14,PCIEX4_B_RXN[1],I,6690.9,-19877,PCIE,
U12,PCIEX4_B_RXN[0],I,7469.4,-18151.9,PCIE,
A5,PCIEX4_B_RCOMP_P,Analog,10493.4,-24440,PCIE,
D6,PCIEX4_B_RCOMP_P,Analog,9911.8,-23117.9,PCIE,

A20,PCIEX4_A_TX_P[3],O,4500.5,-24440,PCIE,
G20,PCIEX4_A_TX_P[2],O,4500.5,-21840,PCIE,
A17,PCIEX4_A_TX_P[1],O,5631.5,-24440,PCIE,
G17,PCIEX4_A_TX_P[0],O,5631.5,-21840,PCIE,
C20,PCIEX4_A_TX_N[3],O,4500.5,-23790,PCIE,
F20,PCIEX4_A_TX_N[2],O,4500.5,-22490,PCIE,
C17,PCIEX4_A_TX_N[1],O,5631.5,-23790,PCIE,
F17,PCIEX4_A_TX_N[0],O,5631.5,-22490,PCIE,
M22,PCIEX4_A_RX_P[3],I,3420.9,-19877,PCIE,
V22,PCIEX4_A_RX_P[2],I,3549.4,-17501.9,PCIE,
AC22,PCIEX4_A_RX_P[1],I,3549.4,-15551.9,PCIE,
M18,PCIEX4_A_RX_P[0],I,5380.9,-19877,PCIE,
M24,PCIEX4_A_RX_N[3],I,2770.9,-19877,PCIE,
U22,PCIEX4_A_RX_N[2],I,3549.4,-18151.9,PCIE,
AA22,PCIEX4_A_RX_N[1],I,3549.4,-16201.9,PCIE,
M19,PCIEX4_A_RX_N[0],I,4730.9,-19877,PCIE,
A6,PCIEX4_A_RCOMP_P,Analog,9843.4,-24440,PCIE,
C6,PCIEX4_A_RCOMP_P,Analog,9911.8,-23792.9,PCIE,
