AF22,CFG[17],I/O,3491.9,-14251.9,CPU Debug,
AF17,CFG[16],I/O,5493.9,-14251.9,CPU Debug,
AF37,CFG[15],I/O,-2514.1,-14251.9,CPU Debug,
AH35,CFG[14],I/O,-1513.1,-13601.9,CPU Debug,
AF35,CFG[13],I/O,-1513.1,-14251.9,CPU Debug,
AH37,CFG[12],I/O,-2514.1,-13601.9,CPU Debug,
AH25,CFG[11],I/O,2490.9,-13601.9,CPU Debug,
AF20,CFG[10],I/O,4492.9,-14251.9,CPU Debug,
AH22,CFG[9],I/O,3491.9,-13601.9,CPU Debug,

AK17,CFG[8],I/O,5493.9,-12951.9,CPU Debug,
AJ15,CFG[7],I/O,6494.9,-13167.9,CPU Debug,
AH17,CFG[6],I/O,5493.9,-13601.9,CPU Debug,
AG15,CFG[5],I/O,6494.9,-13817.9,CPU Debug,
AD11,CFG[4],I/O,8032.9,-15226.9,CPU Debug,
AC12,CFG[3],I/O,7469.4,-15551.9,CPU Debug,
AA12,CFG[2],I/O,7469.4,-16201.9,CPU Debug,
AD16,CFG[1],I/O,6072.9,-15226.9,CPU Debug,
AA16,CFG[0],I/O,6072.9,-16526.9,CPU Debug,
F8,CFG_RCOMP,Analog,9261.8,-22417.9,CPU Debug,
