,DQ/DQSBallName,,,,,
,DDR4(IL)/DDR4(NIL)/DDR5(NIL)/LP4x-LP5(NIL),,,,,
OPTION,2
DK58,DDR0_DQ[0][0]/DDR0_DQ[0][0]/DDR0_DQ[0][0]/DDR0_DQ[0][0],I/O,-10932.4,11344.4,DDR Interface,
DL57,DDR0_DQ[0][1]/DDR0_DQ[0][1]/DDR0_DQ[0][1]/DDR0_DQ[0][1],I/O,-10421.2,11747.1,DDR Interface,
DK56,DDR0_DQ[0][2]/DDR0_DQ[0][2]/DDR0_DQ[0][2]/DDR0_DQ[0][2],I/O,-9886.2,11206.8,DDR Interface,
DL60,DDR0_DQ[0][3]/DDR0_DQ[0][3]/DDR0_DQ[0][3]/DDR0_DQ[0][3],I/O,-11439.8,11750.9,DDR Interface,
DG60,DDR0_DQ[0][4]/DDR0_DQ[0][4]/DDR0_DQ[0][4]/DDR0_DQ[0][4],I/O,-11439.8,9986.9,DDR Interface,
DH56,DDR0_DQ[0][5]/DDR0_DQ[0][5]/DDR0_DQ[0][5]/DDR0_DQ[0][5],I/O,-9886.2,10531,DDR Interface,
DG57,DDR0_DQ[0][6]/DDR0_DQ[0][6]/DDR0_DQ[0][6]/DDR0_DQ[0][6],I/O,-10421.2,9990.7,DDR Interface,
DH58,DDR0_DQ[0][7]/DDR0_DQ[0][7]/DDR0_DQ[0][7]/DDR0_DQ[0][7],I/O,-10932.4,10393.4,DDR Interface,
DH61,DDR0_DQSP[0]/DDR0_DQSP[0]/DDR0_DQSP[0]/DDR0_DQSP[0],I/O,-11940,10543.9,DDR Interface,
DK61,DDR0_DQSN[0]/DDR0_DQSN[0]/DDR0_DQSN[0]/DDR0_DQSN[0],I/O,-11940,11193.9,DDR Interface,
GAP,1
DD58,DDR0_DQ[1][0]/DDR0_DQ[1][0]/DDR0_DQ[1][0]/DDR0_DQ[1][0],I/O,-10932.4,8746.6,DDR Interface,
DE57,DDR0_DQ[1][1]/DDR0_DQ[1][1]/DDR0_DQ[1][1]/DDR0_DQ[1][1],I/O,-10421.2,9149.3,DDR Interface,
DD56,DDR0_DQ[1][2]/DDR0_DQ[1][2]/DDR0_DQ[1][2]/DDR0_DQ[1][2],I/O,-9886.2,8609,DDR Interface,
DE60,DDR0_DQ[1][3]/DDR0_DQ[1][3]/DDR0_DQ[1][3]/DDR0_DQ[1][3],I/O,-11439.8,9153.1,DDR Interface,
CY60,DDR0_DQ[1][4]/DDR0_DQ[1][4]/DDR0_DQ[1][4]/DDR0_DQ[1][4],I/O,-11439.8,7389.1,DDR Interface,
DB56,DDR0_DQ[1][5]/DDR0_DQ[1][5]/DDR0_DQ[1][5]/DDR0_DQ[1][5],I/O,-9886.2,7933.2,DDR Interface,
CY57,DDR0_DQ[1][6]/DDR0_DQ[1][6]/DDR0_DQ[1][6]/DDR0_DQ[1][6],I/O,-10421.2,7392.9,DDR Interface,
DA58,DDR0_DQ[1][7]/DDR0_DQ[1][7]/DDR0_DQ[1][7]/DDR0_DQ[1][7],I/O,-10932.4,7795.6,DDR Interface,
DB61,DDR0_DQSP[1]/DDR0_DQSP[1]/DDR0_DQSP[1]/DDR0_DQSP[1],I/O,-11940,7946.1,DDR Interface,
DC61,DDR0_DQSN[1]/DDR0_DQSN[1]/DDR0_DQSN[1]/DDR0_DQSN[1],I/O,-11940,8596.1,DDR Interface,
GAP,1
BW58,DDR0_DQ[2][0]/DDR0_DQ[4][0]/DDR1_DQ[0][0]/DDR2_DQ[0][0],I/O,-10932.4,-1035.6,DDR Interface,
BY57,DDR0_DQ[2][1]/DDR0_DQ[4][1]/DDR1_DQ[0][1]/DDR2_DQ[0][1],I/O,-10421.2,-632.9,DDR Interface,
BW56,DDR0_DQ[2][2]/DDR0_DQ[4][2]/DDR1_DQ[0][2]/DDR2_DQ[0][2],I/O,-9886.2,-1173.2,DDR Interface,
BY60,DDR0_DQ[2][3]/DDR0_DQ[4][3]/DDR1_DQ[0][3]/DDR2_DQ[0][3],I/O,-11439.8,-629.1,DDR Interface,
BT60,DDR0_DQ[2][4]/DDR0_DQ[4][4]/DDR1_DQ[0][4]/DDR2_DQ[0][4],I/O,-11439.8,-2393.1,DDR Interface,
BU56,DDR0_DQ[2][5]/DDR0_DQ[4][5]/DDR1_DQ[0][5]/DDR2_DQ[0][5],I/O,-9886.2,-1849,DDR Interface,
BT57,DDR0_DQ[2][6]/DDR0_DQ[4][6]/DDR1_DQ[0][6]/DDR2_DQ[0][6],I/O,-10421.2,-2389.3,DDR Interface,
BU58,DDR0_DQ[2][7]/DDR0_DQ[4][7]/DDR1_DQ[0][7]/DDR2_DQ[0][7],I/O,-10932.4,-1986.6,DDR Interface,
BU61,DDR0_DQSP[2]/DDR0_DQSP[4]/DDR1_DQSP[0]/DDR2_DQSP[0],I/O,-11940,-1836.1,DDR Interface,
BW61,DDR0_DQSN[2]/DDR0_DQSN[4]/DDR1_DQSN[0]/DDR2_DQSN[0],I/O,-11940,-1186.1,DDR Interface,
GAP,1
BN58,DDR0_DQ[3][0]/DDR0_DQ[5][0]/DDR1_DQ[1][0]/DDR2_DQ[1][0],I/O,-10932.4,-3633.4,DDR Interface,
BP57,DDR0_DQ[3][1]/DDR0_DQ[5][1]/DDR1_DQ[1][1]/DDR2_DQ[1][1],I/O,-10421.2,-3230.7,DDR Interface,
BN56,DDR0_DQ[3][2]/DDR0_DQ[5][2]/DDR1_DQ[1][2]/DDR2_DQ[1][2],I/O,-9886.2,-3771,DDR Interface,
BP60,DDR0_DQ[3][3]/DDR0_DQ[5][3]/DDR1_DQ[1][3]/DDR2_DQ[1][3],I/O,-11439.8,-3226.9,DDR Interface,
BK60,DDR0_DQ[3][4]/DDR0_DQ[5][4]/DDR1_DQ[1][4]/DDR2_DQ[1][4],I/O,-11439.8,-4990.9,DDR Interface,
BL56,DDR0_DQ[3][5]/DDR0_DQ[5][5]/DDR1_DQ[1][5]/DDR2_DQ[1][5],I/O,-9886.2,-4446.8,DDR Interface,
BK57,DDR0_DQ[3][6]/DDR0_DQ[5][6]/DDR1_DQ[1][6]/DDR2_DQ[1][6],I/O,-10421.2,-4987.1,DDR Interface,
BL58,DDR0_DQ[3][7]/DDR0_DQ[5][7]/DDR1_DQ[1][7]/DDR2_DQ[1][7],I/O,-10932.4,-4584.4,DDR Interface,
BL61,DDR0_DQSP[3]/DDR0_DQSP[5]/DDR1_DQSP[1]/DDR2_DQSP[1],I/O,-11940,-4433.9,DDR Interface,
BN61,DDR0_DQSN[3]/DDR0_DQSN[5]/DDR1_DQSN[1]/DDR2_DQSN[1],I/O,-11940,-3783.9,DDR Interface,
,CMDBallName,,,,,
,DDR4/LP4x/LP5_ascend/LP5_descend/DDR5,,,,,
OPTION,4
GAP,1
CU61,DDR0_CLK_P[0]/DDR0_CLK_P/DDR0_CLK_P/DDR0_CLK_P/DDR0_CLK_P[0],O,-11940,5998.3,DDR Interface,
CR61,DDR0_CLK_N[0]/DDR0_CLK_N/DDR0_CLK_N/DDR0_CLK_N/DDR0_CLK_N[0],O,-11940,5348.3,DDR Interface,
CN49,NC/DDR1_CLK_P/DDR1_CLK_P/DDR1_CLK_P/DDR0_CLK_P[1],O,-7371.4,4529.6,DDR Interface,
CN48,NC/DDR1_CLK_N/DDR1_CLK_N/DDR1_CLK_N/DDR0_CLK_N[1],O,-6726,4451.4,DDR Interface,
GAP,1
CU58,NC/DDR0_CA[1]/DDR0_CA[1]/DDR0_CA[5]/DDR0_CA[0],O,-10932.4,6148.8,DDR Interface,
CU56,NC/DDR0_CA[0]/DDR0_CA[0]/DDR0_CA[6]/DDR0_CA[1],O,-9886.2,6011.2,DDR Interface,
CW47,DDR0_CS[1]/DDR1_CA[1]/DDR1_CA[1]/DDR1_CA[5]/DDR0_CA[2],O,-6433,6625.9,DDR Interface,
CV53,DDR0_ODT[1]/DDR1_CA[0]/DDR1_CA[0]/DDR1_CA[6]/DDR0_CA[3],O,-8780,6461.4,DDR Interface,
CV50,DDR0_CS[0]/NC/DDR1_CS[1]/DDR1_CA[4]/DDR0_CA[4],O,-7496,6572,DDR Interface,
CU48,DDR0_MA[13]/DDR1_CS[1]/DDR1_CS[0]/DDR1_CA[3]/DDR0_CA[5],O,-6882.8,5870.6,DDR Interface,
CM50,DDR0_ODT[0]/DDR1_CS[0]/DDR1_CA[2]/DDR1_CA[2]/DDR0_CA[6],O,-7552.6,3877.2,DDR Interface,
CT46,DDR0_MA[15]/DDR1_CA[3]/DDR1_CA[4]/DDR1_CS[1]/DDR0_CA[7],O,-6191.8,5794.9,DDR Interface,
CM53,DDR0_MA[16]/DDR1_CA[4]/DDR1_CA[5]/DDR1_CA[1]/DDR0_CA[8],O,-8852.6,3877.2,DDR Interface,
CP60,DDR0_MA[8]/DDR0_CA[2]/DDR0_CA[3]/DDR0_CS[0]/DDR0_CA[9],O,-11439.8,4791.3,DDR Interface,
CM47,DDR0_BA[1]/DDR1_CA[5]/DDR1_CA[6]/DDR1_CA[0]/DDR0_CA[10],O,-6421,3877.2,DDR Interface,
CP53,DDR0_MA[14]/DDR1_CA[2]/DDR1_CA[3]/DDR1_CS[0]/DDR0_CA[11],O,-8780,4885.2,DDR Interface,
CR56,DDR0_MA[4]/DDR0_CS[0]/DDR0_CA[2]/DDR0_CA[2]/DDR0_CA[12],O,-9886.2,5335.4,DDR Interface,
GAP,1
CV57,DDR0_MA[1]/NC/DDR0_CS[1]/DDR0_CA[4]/DDR0_CS[0],O,-10421.2,6551.5,DDR Interface,
CV60,DDR0_MA[3]/DDR0_CS[1]/DDR0_CS[0]/DDR0_CA[3]/DDR0_CS[1],O,-11439.8,6555.3,DDR Interface,
,DQ/DQSBallName,,,,,
,DDR4(IL)/DDR4(NIL)/DDR5(NIL)/LP4x-LP5(NIL),,,,,
OPTION,2

