EN43,GPP_H9/I2C4_SCL/CNV_MFUART2_TXD,I,-4915.8,20380.9,PCH GPIOs,
EL43,GPP_H8/I2C4_SDA/CNV_MFUART2_RXD,I,-4915.8,19730.9,PCH GPIOs,
EH43,GPP_H7/I2C1_SCL,I,-4915.8,18430.9,PCH GPIOs,
EF43,GPP_H6/I2C1_SDA,I,-4915.8,17780.9,PCH GPIOs,
EH46,GPP_H5/I2C0_SCL,I,-5916.8,18430.9,PCH GPIOs,
EF46,GPP_H4/I2C0_SDA,I,-5916.8,17780.9,PCH GPIOs,
ET48,GPP_H3/SX_EXIT_HOLDOFF#,I,-6917.8,21680.9,PCH GPIOs,
ET41,GPP_H22/IMGCLKOUT3,I/O,-3914.8,21680.9,PCH GPIOs,
ER41,GPP_H21/IMGCLKOUT2,I/O,-3914.8,21030.9,PCH GPIOs,
EN41,GPP_H20/IMGCLKOUT1,I/O,-3914.8,20380.9,PCH GPIOs,
ET46,GPP_H2,I/O,-5916.8,21680.9,PCH GPIOs,
ER46,GPP_H18/PROC_C10_GATE#,O,-5916.8,21030.9,PCH GPIOs,
EL46,GPP_H17/DDPB_CTRLDATA,I/O,-5916.8,19730.9,PCH GPIOs,
EK46,GPP_H15/DDPB_CTRLCLK/PCIE_LINK_DOWN,I/O,-5916.8,19080.9,PCH GPIOs,
EL41,GPP_H13/I2C7_SCL/UART0_CTS#/M2_SKT2_CFG3/ISH_GP7B/DEVSLP1B,I,-3914.8,19730.9,PCH GPIOs,
EK41,GPP_H12/I2C7_SDA/UART0_RTS#/M2_SKT2_CFG2/ISH_GP6B/DEVSLP0B,I,-3914.8,19080.9,PCH GPIOs,
EN48,GPP_H11/UART0_TXD/M2_SKT2_CFG1,I,-6917.8,20380.9,PCH GPIOs,
EN46,GPP_H10/UART0_RXD/M2_SKT2_CFG0,O,-5916.8,20380.9,PCH GPIOs,
EL48,GPP_H1,I/O,-6917.8,19730.9,PCH GPIOs,
EK48,GPP_H0,I/O,-6917.8,19080.9,PCH GPIOs,
