DA1,VCCGT,PWR,11940,7556.2,Power,
CP44,VCCGT,PWR,-5179,4789.5,CPU Power,
CR45,VCCGT,PWR,-5596.8,5289.9,CPU Power,
CT44,VCCGT,PWR,-5071,5673.3,CPU Power,
CU43,VCCGT,PWR,-4651.4,6170.2,CPU Power,
CU45,VCCGT,PWR,-5596.8,6056.7,CPU Power,
CV4,VCCGT,PWR,10727,6581.2,CPU Power,
CV44,VCCGT,PWR,-5179,6557.1,CPU Power,
CW1,VCCGT,PWR,11940,6906.2,CPU Power,
CW3,VCCGT,PWR,11290,6906.2,CPU Power,
CW6,VCCGT,PWR,10038.2,6637.2,CPU Power,
CW8,VCCGT,PWR,9388.2,6637.2,CPU Power,
CW9,VCCGT,PWR,8738.2,6637.2,CPU Power,
CW11,VCCGT,PWR,8088.2,6637.2,CPU Power,
CW12,VCCGT,PWR,7438.2,6637.2,CPU Power,
CY4,VCCGT,PWR,10727,7231.2,CPU Power,
CY14,VCCGT,PWR,6946.7,7062.7,CPU Power,
CY44,VCCGT,PWR,-5179,7387.3,CPU Power,
DA43,VCCGT,PWR,-4651.4,7774.3,CPU Power,
DB45,VCCGT,PWR,-5596.8,7887.7,CPU Power,
DC1,VCCGT,PWR,11940,8206.2,CPU Power,
DC3,VCCGT,PWR,11290,8206.2,CPU Power,

DC4,VCCGT,PWR,10727,8531.2,CPU Power,
DC6,VCCGT,PWR,10038.2,8339.2,CPU Power,
DC8,VCCGT,PWR,9388.2,8339.2,CPU Power,
DC9,VCCGT,PWR,8738.2,8339.2,CPU Power,
DC11,VCCGT,PWR,8088.2,8339.2,CPU Power,
DC12,VCCGT,PWR,7438.2,8339.2,CPU Power,
DC44,VCCGT,PWR,-5071,8271.1,CPU Power,
DD1,VCCGT,PWR,11940,8856.2,CPU Power,
DD3,VCCGT,PWR,11290,8856.2,CPU Power,
DD14,VCCGT,PWR,6946.7,8764.7,CPU Power,
DD43,VCCGT,PWR,-4651.4,8768,CPU Power,
DD45,VCCGT,PWR,-5596.8,8654.5,CPU Power,
DE4,VCCGT,PWR,10727,9181.2,CPU Power,
DE6,VCCGT,PWR,10038.2,9190.2,CPU Power,
DE8,VCCGT,PWR,9388.2,9190.2,CPU Power,
DE9,VCCGT,PWR,8738.2,9190.2,CPU Power,
DE11,VCCGT,PWR,8088.2,9190.2,CPU Power,
DE12,VCCGT,PWR,7438.2,9190.2,CPU Power,
DF1,VCCGT,PWR,11940,9506.2,CPU Power,
DF3,VCCGT,PWR,11290,9506.2,CPU Power,
DF14,VCCGT,PWR,6946.7,9615.7,CPU Power,
DG4,VCCGT,PWR,10727,9831.2,CPU Power,
