EM5,USB2P_10,I/O,10516.6,20110.4,PCH Interfaces,
EM6,USB2N_10,I/O,9866.6,20110.4,PCH Interfaces,
EL18,USB2P_9,I/O,5094.2,19730.9,PCH Interfaces,
EN18,USB2N_9,I/O,5094.2,20380.9,PCH Interfaces,
EN1,USB2P_8,I/O,11940,20246.5,PCH Interfaces,
EN3,USB2N_8,I/O,11290,20246.5,PCH Interfaces,
ER16,USB2P_7,I/O,6095.2,21030.9,PCH Interfaces,
ET16,USB2N_7,I/O,6095.2,21680.9,PCH Interfaces,
EP4,USB2P_6,I/O,10810.4,20716.2,PCH Interfaces,
EP6,USB2N_6,I/O,10160.4,20716.2,PCH Interfaces,

FA15,USB2P_5,I/O,6238.1,23789.9,PCH Interfaces,
FC15,USB2N_5,I/O,6238.1,24439.9,PCH Interfaces,
ER5,USB2P_4,I/O,10516.6,21321.5,PCH Interfaces,
ER6,USB2N_4,I/O,9866.6,21321.5,PCH Interfaces,
ER18,USB2P_3,I/O,5094.2,21030.9,PCH Interfaces,
ET18,USB2N_3,I/O,5094.2,21680.9,PCH Interfaces,
EH16,USB2P_2,I/O,6095.2,18430.9,PCH Interfaces,
EK16,USB2N_2,I/O,6095.2,19080.9,PCH Interfaces,
EL16,USB2P_1,I/O,6095.2,19730.9,PCH Interfaces,
EN16,USB2N_1,I/O,6095.2,20380.9,PCH Interfaces,
EF18,USB_VBUSSENSE,I,5094.2,17780.9,PCH Interfaces,
EF16,USB_ID,I,6095.2,17780.9,PCH Interfaces,
FB20,USB2_COMP,I,4330.9,24114.9,PCH Interfaces,
