,DQ/DQSBallName,,,,,
,DDR4(IL)/DDR4(NIL)/DDR5(NIL)/LP4x-LP5(NIL),,,,,
OPTION,2
N51,DDR1_DQSP[7]/DDR1_DQSP[7]/DDR3_DQSP[3]/DDR7_DQSP[1],I/O,-7986.6,-19756.1,DDR Interface,
N61,DDR1_DQSP[6]/DDR1_DQSP[6]/DDR3_DQSP[2]/DDR7_DQSP[0],I/O,-11940,-19756.1,DDR Interface,
AU51,DDR1_DQSP[5]/DDR1_DQSP[3]/DDR2_DQSP[3]/DDR5_DQSP[1],I/O,-7986.6,-9973.9,DDR Interface,
BD51,DDR1_DQSP[4]/DDR1_DQSP[2]/DDR2_DQSP[2]/DDR5_DQSP[0],I/O,-7986.6,-7376.1,DDR Interface,
A43,DDR0_DQSP[7]/DDR1_DQSP[5]/DDR3_DQSP[1]/DDR6_DQSP[1],I/O,-4643.2,-24440,DDR Interface,
A49,DDR0_DQSP[6]/DDR1_DQSP[4]/DDR3_DQSP[0]/DDR6_DQSP[0],I/O,-7241,-24440,DDR Interface,
AR61,DDR0_DQSP[5]/DDR1_DQSP[1]/DDR2_DQSP[1]/DDR4_DQSP[1],I/O,-11940,-10623.9,DDR Interface,
BB61,DDR0_DQSP[4]/DDR1_DQSP[0]/DDR2_DQSP[0]/DDR4_DQSP[0],I/O,-11940,-8026.1,DDR Interface,
L51,DDR1_DQSN[7]/DDR1_DQSN[7]/DDR3_DQSN[3]/DDR7_DQSN[1],I/O,-7986.6,-20406.1,DDR Interface,
L61,DDR1_DQSN[6]/DDR1_DQSN[6]/DDR3_DQSN[2]/DDR7_DQSN[0],I/O,-11940,-20406.1,DDR Interface,
AR51,DDR1_DQSN[5]/DDR1_DQSN[3]/DDR2_DQSN[3]/DDR5_DQSN[1],I/O,-7986.6,-10623.9,DDR Interface,
BB51,DDR1_DQSN[4]/DDR1_DQSN[2]/DDR2_DQSN[2]/DDR5_DQSN[0],I/O,-7986.6,-8026.1,DDR Interface,
A44,DDR0_DQSN[7]/DDR1_DQSN[5]/DDR3_DQSN[1]/DDR6_DQSN[1],I/O,-5293.2,-24440,DDR Interface,
A51,DDR0_DQSN[6]/DDR1_DQSN[4]/DDR3_DQSN[0]/DDR6_DQSN[0],I/O,-7891,-24440,DDR Interface,
AU61,DDR0_DQSN[5]/DDR1_DQSN[1]/DDR2_DQSN[1]/DDR4_DQSN[1],I/O,-11940,-9973.9,DDR Interface,
BD61,DDR0_DQSN[4]/DDR1_DQSN[0]/DDR2_DQSN[0]/DDR4_DQSN[0],I/O,-11940,-7376.1,DDR Interface,
K50,DDR1_DQ[7][7]/DDR1_DQ[7][7]/DDR3_DQ[3][7]/DDR7_DQ[1][7],I/O,-7496,-20979.8,DDR Interface,
F58,DDR1_DQ[7][6]/DDR1_DQ[7][6]/DDR3_DQ[3][6]/DDR7_DQ[1][6],I/O,-10661.8,-22511.8,DDR Interface,
F54,DDR1_DQ[7][5]/DDR1_DQ[7][5]/DDR3_DQ[3][5]/DDR7_DQ[1][5],I/O,-9281.8,-22391.7,DDR Interface,
L48,DDR1_DQ[7][4]/DDR1_DQ[7][4]/DDR3_DQ[3][4]/DDR7_DQ[1][4],I/O,-6997,-20406.1,DDR Interface,
H56,DDR1_DQ[7][3]/DDR1_DQ[7][3]/DDR3_DQ[3][3]/DDR7_DQ[1][3],I/O,-9850.4,-21745.5,DDR Interface,
K53,DDR1_DQ[7][2]/DDR1_DQ[7][2]/DDR3_DQ[3][2]/DDR7_DQ[1][2],I/O,-8780,-20869.2,DDR Interface,
P50,DDR1_DQ[7][1]/DDR1_DQ[7][1]/DDR3_DQ[3][1]/DDR7_DQ[1][1],I/O,-7496,-19182.4,DDR Interface,
P53,DDR1_DQ[7][0]/DDR1_DQ[7][0]/DDR3_DQ[3][0]/DDR7_DQ[1][0],I/O,-8780,-19293,DDR Interface,
L58,DDR1_DQ[6][7]/DDR1_DQ[6][7]/DDR3_DQ[2][7]/DDR7_DQ[0][7],I/O,-10932.4,-20556.6,DDR Interface,
K57,DDR1_DQ[6][6]/DDR1_DQ[6][6]/DDR3_DQ[2][6]/DDR7_DQ[0][6],I/O,-10421.2,-20959.3,DDR Interface,
L56,DDR1_DQ[6][5]/DDR1_DQ[6][5]/DDR3_DQ[2][5]/DDR7_DQ[0][5],I/O,-9886.2,-20419,DDR Interface,
K60,DDR1_DQ[6][4]/DDR1_DQ[6][4]/DDR3_DQ[2][4]/DDR7_DQ[0][4],I/O,-11439.8,-20963.1,DDR Interface,
P60,DDR1_DQ[6][3]/DDR1_DQ[6][3]/DDR3_DQ[2][3]/DDR7_DQ[0][3],I/O,-11439.8,-19199.1,DDR Interface,
N56,DDR1_DQ[6][2]/DDR1_DQ[6][2]/DDR3_DQ[2][2]/DDR7_DQ[0][2],I/O,-9886.2,-19743.2,DDR Interface,
P57,DDR1_DQ[6][1]/DDR1_DQ[6][1]/DDR3_DQ[2][1]/DDR7_DQ[0][1],I/O,-10421.2,-19202.9,DDR Interface,
N58,DDR1_DQ[6][0]/DDR1_DQ[6][0]/DDR3_DQ[2][0]/DDR7_DQ[0][0],I/O,-10932.4,-19605.6,DDR Interface,
AP50,DDR1_DQ[5][7]/DDR1_DQ[3][7]/DDR2_DQ[3][7]/DDR5_DQ[1][7],I/O,-7496,-11197.6,DDR Interface,
AP47,DDR1_DQ[5][6]/DDR1_DQ[3][6]/DDR2_DQ[3][6]/DDR5_DQ[1][6],I/O,-6433,-11251.5,DDR Interface,
AR48,DDR1_DQ[5][5]/DDR1_DQ[3][5]/DDR2_DQ[3][5]/DDR5_DQ[1][5],I/O,-6997,-10623.9,DDR Interface,
AP53,DDR1_DQ[5][4]/DDR1_DQ[3][4]/DDR2_DQ[3][4]/DDR5_DQ[1][4],I/O,-8780,-11087,DDR Interface,
AV53,DDR1_DQ[5][3]/DDR1_DQ[3][3]/DDR2_DQ[3][3]/DDR5_DQ[1][3],I/O,-8780,-9510.8,DDR Interface,
AU48,DDR1_DQ[5][2]/DDR1_DQ[3][2]/DDR2_DQ[3][2]/DDR5_DQ[1][2],I/O,-6997,-9973.9,DDR Interface,
AW47,DDR1_DQ[5][1]/DDR1_DQ[3][1]/DDR2_DQ[3][1]/DDR5_DQ[1][1],I/O,-6433,-9346.3,DDR Interface,
AV50,DDR1_DQ[5][0]/DDR1_DQ[3][0]/DDR2_DQ[3][0]/DDR5_DQ[1][0],I/O,-7496,-9400.2,DDR Interface,
BA50,DDR1_DQ[4][7]/DDR1_DQ[2][7]/DDR2_DQ[2][7]/DDR5_DQ[0][7],I/O,-7496,-8599.8,DDR Interface,
AY47,DDR1_DQ[4][6]/DDR1_DQ[2][6]/DDR2_DQ[2][6]/DDR5_DQ[0][6],I/O,-6433,-8653.7,DDR Interface,
BB48,DDR1_DQ[4][5]/DDR1_DQ[2][5]/DDR2_DQ[2][5]/DDR5_DQ[0][5],I/O,-6997,-8026.1,DDR Interface,
BA53,DDR1_DQ[4][4]/DDR1_DQ[2][4]/DDR2_DQ[2][4]/DDR5_DQ[0][4],I/O,-8780,-8489.2,DDR Interface,
BE53,DDR1_DQ[4][3]/DDR1_DQ[2][3]/DDR2_DQ[2][3]/DDR5_DQ[0][3],I/O,-8780,-6913,DDR Interface,
BD48,DDR1_DQ[4][2]/DDR1_DQ[2][2]/DDR2_DQ[2][2]/DDR5_DQ[0][2],I/O,-6997,-7376.1,DDR Interface,
BE47,DDR1_DQ[4][1]/DDR1_DQ[2][1]/DDR2_DQ[2][1]/DDR5_DQ[0][1],I/O,-6433,-6748.5,DDR Interface,
BE50,DDR1_DQ[4][0]/DDR1_DQ[2][0]/DDR2_DQ[2][0]/DDR5_DQ[0][0],I/O,-7496,-6802.4,DDR Interface,
E41,DDR0_DQ[7][7]/DDR1_DQ[5][7]/DDR3_DQ[1][7]/DDR6_DQ[1][7],I/O,-4090,-22921.3,DDR Interface,
C42,DDR0_DQ[7][6]/DDR1_DQ[5][6]/DDR3_DQ[1][6]/DDR6_DQ[1][6],I/O,-4492.8,-23432.5,DDR Interface,
F43,DDR0_DQ[7][5]/DDR1_DQ[5][5]/DDR3_DQ[1][5]/DDR6_DQ[1][5],I/O,-4630.4,-22386.3,DDR Interface,
B41,DDR0_DQ[7][4]/DDR1_DQ[5][4]/DDR3_DQ[1][4]/DDR6_DQ[1][4],I/O,-4086.2,-23939.8,DDR Interface,
B46,DDR0_DQ[7][3]/DDR1_DQ[5][3]/DDR3_DQ[1][3]/DDR6_DQ[1][3],I/O,-5850.2,-23939.8,DDR Interface,
F44,DDR0_DQ[7][2]/DDR1_DQ[5][2]/DDR3_DQ[1][2]/DDR6_DQ[1][2],I/O,-5306.2,-22386.3,DDR Interface,
E46,DDR0_DQ[7][1]/DDR1_DQ[5][1]/DDR3_DQ[1][1]/DDR6_DQ[1][1],I/O,-5846.4,-22921.3,DDR Interface,
C45,DDR0_DQ[7][0]/DDR1_DQ[5][0]/DDR3_DQ[1][0]/DDR6_DQ[1][0],I/O,-5443.8,-23432.5,DDR Interface,
C49,DDR0_DQ[6][7]/DDR1_DQ[4][7]/DDR3_DQ[0][7]/DDR6_DQ[0][7],I/O,-7090.6,-23432.5,DDR Interface,
E48,DDR0_DQ[6][6]/DDR1_DQ[4][6]/DDR3_DQ[0][6]/DDR6_DQ[0][6],I/O,-6687.8,-22921.3,DDR Interface,
F49,DDR0_DQ[6][5]/DDR1_DQ[4][5]/DDR3_DQ[0][5]/DDR6_DQ[0][5],I/O,-7228.2,-22386.3,DDR Interface,
B48,DDR0_DQ[6][4]/DDR1_DQ[4][4]/DDR3_DQ[0][4]/DDR6_DQ[0][4],I/O,-6684,-23939.8,DDR Interface,
