A20,PCIEX4_A_TX_P[3],O,4500.5,-24440,PCIE,
C20,PCIEX4_A_TX_N[3],O,4500.5,-23790,PCIE,
M22,PCIEX4_A_RX_P[3],I,3420.9,-19877,PCIE,
M24,PCIEX4_A_RX_N[3],I,2770.9,-19877,PCIE,
G20,PCIEX4_A_TX_P[2],O,4500.5,-21840,PCIE,
F20,PCIEX4_A_TX_N[2],O,4500.5,-22490,PCIE,
V22,PCIEX4_A_RX_P[2],I,3549.4,-17501.9,PCIE,
U22,PCIEX4_A_RX_N[2],I,3549.4,-18151.9,PCIE,
A17,PCIEX4_A_TX_P[1],O,5631.5,-24440,PCIE,
C17,PCIEX4_A_TX_N[1],O,5631.5,-23790,PCIE,
AC22,PCIEX4_A_RX_P[1],I,3549.4,-15551.9,PCIE,
AA22,PCIEX4_A_RX_N[1],I,3549.4,-16201.9,PCIE,
G17,PCIEX4_A_TX_P[0],O,5631.5,-21840,PCIE,
F17,PCIEX4_A_TX_N[0],O,5631.5,-22490,PCIE,
M18,PCIEX4_A_RX_P[0],I,5380.9,-19877,PCIE,
M19,PCIEX4_A_RX_N[0],I,4730.9,-19877,PCIE,

DT10,CLKOUT_PCIE_P0,O,8538.2,13448.2,PCH GPIOs,
DT11,CLKOUT_PCIE_N0,O,7888.2,13448.2,PCH GPIOs,
FB29,GPP_D5/SRCCLKREQ0#,I,626.4,23958.8,PCH GPIOs,
