AP6,DDIB_TXP[3],O,10038.2,-11233.8,Display,
AP8,DDIB_TXN[3],O,9388.2,-11233.8,Display,
AM6,DDIB_TXP[2],O,10038.2,-12084.8,Display,
AM8,DDIB_TXN[2],O,9388.2,-12084.8,Display,
AK6,DDIB_TXP[1],O,10038.2,-12935.8,Display,
AK8,DDIB_TXN[1],O,9388.2,-12935.8,Display,
AH6,DDIB_TXP[0],O,10038.2,-13786.8,Display,
AH8,DDIB_TXN[0],O,9388.2,-13786.8,Display,

EL46,GPP_H17/DDPB_CTRLDATA,I/O,-5916.8,19730.9,PCH GPIOs,
EK46,GPP_H15/DDPB_CTRLCLK/PCIE_LINK_DOWN,I/O,-5916.8,19080.9,PCH GPIOs,
EB47,GPP_A18/DDSP_HPDB/DISP_MISCB,I,-6517.4,16056.4,PCH GPIOs,
AL1,DDIB_RCOMP,Analog,11940,-12593.8,Display,
AE6,DDIB_AUXP,I/O,10038.2,-14637.8,Display,
AE8,DDIB_AUXN,I/O,9388.2,-14637.8,Display,
AF32,DISP_UTILS_2,O,-512.1,-14251.9,Display,
DJ1,DISP_UTILS_1,O,11940,10806.2,Display,
