A55,CSI_RCOMP,Analog,-9530,-24440,Camera,
B54,CSI_RCOMP,Analog,-9361.4,-23810.3,Camera,
AD41,CSI_D_DP[1]/CSI_C_DP[2],I,-4123.4,-15184,Camera,
AB41,CSI_D_DN[1]/CSI_C_DN[2],I,-4123.4,-15834,Camera,
AG41,CSI_D_DP[0]/CSI_C_DP[3],I,-4123.4,-13884,Camera,
AF41,CSI_D_DN[0]/CSI_C_DN[3],I,-4123.4,-14534,Camera,
J41,CSI_D_CLK_P,I,-4123.4,-21034,Camera,
L41,CSI_D_CLK_N,I,-4123.4,-20384,Camera,
P44,CSI_C_DP[1],I,-5301.3,-19318.9,Camera,
M44,CSI_C_DN[1],I,-5301.3,-19968.9,Camera,
T41,CSI_C_DP[0],I,-4123.4,-18434,Camera,
P41,CSI_C_DN[0],I,-4123.4,-19084,Camera,
J44,CSI_C_CLK_P,I,-5301.3,-21268.9,Camera,
K44,CSI_C_CLK_N,I,-5301.3,-20618.9,Camera,

W41,CSI_B_DP[1],I,-4123.4,-17134,Camera,
AA41,CSI_B_DN[1],I,-4123.4,-16484,Camera,
C38,CSI_B_DP[0],I,-2974,-23790,Camera,
A38,CSI_B_DN[0],I,-2974,-24440,Camera,
G39,CSI_B_CLK_P,I,-3136,-21840,Camera,
F39,CSI_B_CLK_N,I,-3136,-22490,Camera,
C36,CSI_A_DP[1]/CSI_B_DP[2],I,-2005,-23790,Camera,
A36,CSI_A_DN[1]/CSI_B_DN[2],I,-2005,-24440,Camera,
G37,CSI_A_DP[0]/CSI_B_DP[3],I,-2570.5,-22165,Camera,
E37,CSI_A_DN[0]/CSI_B_DN[3],I,-2570.5,-22815,Camera,
F36,CSI_A_CLK_P,I,-2005,-22490,Camera,
G36,CSI_A_CLK_N,I,-2005,-21840,Camera,
