EV6,XTAL_OUT,O,9931.8,22391.7,PCH Interfaces,
EV8,XTAL_IN,I,9300.6,22573.9,PCH Interfaces,
ET51,WAKE#,IOD,-7918.8,21680.9,PCH Interfaces,
AF30,VCCINAUX_SENSE,PWR_SENSE,488.9,-14251.9,Power,
R9,VIDSOUT,I/O,8738.2,-18892.8,Legacy/Sidebend,
U9,VIDSCK,O,8738.2,-18041.8,Legacy/Sidebend,
W9,VIDALERT#,I,8738.2,-17190.8,Legacy/Sidebend,
ET21,VDDEN,O,4093.2,21680.9,PCH Display,
DJ6,VCCST_PWRGD_SX,I,10038.2,10892.2,Legacy/Sidebend,
DJ8,VCCST_PWRGD,I,9388.2,10892.2,Legacy/Sidebend,
DK4,VCCST_OVERRIDE,O,10727,11131.2,PCH Power,
EC38,VCCRTC,PWR,-2913.8,16480.9,PCH Power,
EE33,VCCPGPPR,PWR,-911.8,17130.9,PCH Power,
EB42,VCCDSW_3P3,PWR,-4567.4,16056.4,PCH Power,
FB52,VCCLDOSTD_0P85,PWR,-8248.4,24038.1,PCH Power,
AH30,VSSINAUX_SENSE,GND_SENSE,488.9,-13601.9,Power,
P1,VCCIN_AUX_FLTR,PWR,11940,-19093.8,Power,
AR14,VCC1P05_PROC_OUT,PWR,6946.7,-10808.3,CPU Power,
AU14,VCC1P05_PROC_OUT,PWR,6946.7,-9957.3,Power,
EE41,VCCDSW_1P05,PWR,-3914.8,17130.9,PCH Power,
FB39,VCCDPHY_1P24,PWR,-3129.2,24058.1,PCH Power,
EJ14,VCCA_CLKLDO_1P8,PWR,6746.7,18979.7,PCH Power,
EM14,VCCA_CLKLDO_1P8,PWR,6746.7,19830.7,PCH Power,
E61,VCC1P8_PROC,PWR,-11940,-22680,CPU Power,
G61,VCC1P8_PROC,PWR,-11940,-22030,CPU Power,
H59,VCC1P8_PROC,PWR,-11376.8,-21705,CPU Power,
AH44,VCC1P8_PROC,PWR,-5179,-13780.5,CPU Power,
AJ45,VCC1P8_PROC,PWR,-5596.8,-13280.1,CPU Power,
AK44,VCC1P8_PROC,PWR,-5071,-12896.7,CPU Power,
AL45,VCC1P8_PROC,PWR,-5596.8,-12513.3,CPU Power,
AM41,VCC1P8_PROC,PWR,-4121.9,-11934,CPU Power,
AM44,VCC1P8_PROC,PWR,-5179,-12012.9,CPU Power,
AN43,VCC1P8_PROC,PWR,-4678.6,-11597.8,CPU Power,
AM15,VCC_DISPIO,PWR,6494.9,-11867.9,CPU Power,
V1,VCC_MIPILP ,PWR,11940,-17793.8,CPU Power,
EB36,VCCPRIM1P05_OUT_PCH,PWR,-1912.8,15830.9,PCH Power,
EC36,VCCPRIM1P05_OUT_PCH,PWR,-1912.8,16480.9,PCH Power,
