A3,VSS,GND,11144,-24440,Power,
A10,VSS,GND,8543.4,-24440,Power,
A21,VSS,GND,3850,-24440,Power,
A23,VSS,GND,3144.4,-24440,Power,
A25,VSS,GND,2494.4,-24440,Power,
A26,VSS,GND,1844.4,-24440,Power,
A28,VSS,GND,1194.4,-24440,Power,
A30,VSS,GND,544.4,-24440,Power,
A31,VSS,GND,-105.6,-24440,Power,
A33,VSS,GND,-755.6,-24440,Power,
A40,VSS,GND,-3669.4,-24440,Power,
A47,VSS,GND,-6267.2,-24440,Power,
A53,VSS,GND,-8880,-24440,Power,
A60,VSS,GND,-11480,-24440,Power,
B4,VSS,GND,10662,-23812,Power,
B34,VSS,GND,-1398.6,-24115,Power,
B43,VSS,GND,-4968.2,-23877,Power,
B50,VSS,GND,-7566,-23877,Power,
B58,VSS,GND,-10661.8,-23812,Power,
B61,VSS,GND,-11940,-23980.5,Power,
C1,VSS,GND,11940,-23643.8,Power,
C9,VSS,GND,8611.8,-23792.9,Power,
C21,VSS,GND,3850,-23790,Power,
C25,VSS,GND,2494.4,-23790,Power,
C28,VSS,GND,1194.4,-23790,Power,
C31,VSS,GND,-105.6,-23790,Power,
C34,VSS,GND,-1398.6,-23465,Power,
C40,VSS,GND,-3669.4,-23419.7,Power,
C47,VSS,GND,-6267.2,-23419.7,Power,
D4,VSS,GND,10662,-23137,Power,
D9,VSS,GND,8611.8,-23117.9,Power,
D11,VSS,GND,7893.4,-23140,Power,
D14,VSS,GND,6762.4,-23140,Power,
D17,VSS,GND,5631.5,-23140,Power,
D20,VSS,GND,4500.5,-23140,Power,
D21,VSS,GND,3850,-23140,Power,
D25,VSS,GND,2494.4,-23140,Power,
D28,VSS,GND,1194.4,-23140,Power,
D31,VSS,GND,-105.6,-23140,Power,
D53,VSS,GND,-8998.6,-23261.1,Power,
D56,VSS,GND,-10011.8,-23161.9,Power,
D58,VSS,GND,-10662,-23162,Power,
D59,VSS,GND,-11312,-23162,Power,
E43,VSS,GND,-4968.2,-22942,Power,
E50,VSS,GND,-7566,-22942,Power,
F4,VSS,GND,10662,-22437,Power,
F9,VSS,GND,8611.8,-22417.9,Power,
F21,VSS,GND,3850,-22490,Power,
F23,VSS,GND,3144.4,-22490,Power,
F26,VSS,GND,1844.4,-22490,Power,
F28,VSS,GND,1194.4,-22490,Power,
F30,VSS,GND,544.4,-22490,Power,
F33,VSS,GND,-755.6,-22490,Power,
F40,VSS,GND,-3774.3,-22345.7,Power,
F46,VSS,GND,-5942.2,-22250.1,Power,
F47,VSS,GND,-6592.2,-22250.1,Power,
F52,VSS,GND,-8540,-22250.1,Power,
F56,VSS,GND,-9931.8,-22391.7,Power,
F59,VSS,GND,-11311.8,-22511.8,Power,
G21,VSS,GND,3850,-21840,Power,
G25,VSS,GND,2494.4,-21840,Power,
G28,VSS,GND,1194.4,-21840,Power,
G31,VSS,GND,-105.6,-21840,Power,
G34,VSS,GND,-1398.6,-22165,Power,
G42,VSS,GND,-4292.6,-21830.6,Power,
G43,VSS,GND,-4968.2,-21830.6,Power,
G50,VSS,GND,-7566,-21830.6,Power,
H1,VSS,GND,11940,-21693.8,Power,
H6,VSS,GND,9964.8,-21585.9,Power,
H8,VSS,GND,9314.8,-21585.9,Power,
H9,VSS,GND,8664.8,-21585.9,Power,
H13,VSS,GND,7327.9,-21515,Power,
H16,VSS,GND,6196.9,-21515,Power,
H18,VSS,GND,5066,-21515,Power,
H34,VSS,GND,-1398.6,-21515,Power,
H37,VSS,GND,-2570.5,-21515,Power,
H52,VSS,GND,-8202.1,-21690.6,Power,
H58,VSS,GND,-10753.8,-21519,Power,
J11,VSS,GND,7893.4,-21190,Power,
J14,VSS,GND,6762.4,-21190,Power,
J17,VSS,GND,5631.5,-21190,Power,
J20,VSS,GND,4500.5,-21190,Power,
J21,VSS,GND,3850,-21190,Power,
J25,VSS,GND,2494.4,-21190,Power,
J28,VSS,GND,1194.4,-21190,Power,
J31,VSS,GND,-105.6,-21190,Power,
J36,VSS,GND,-1809.1,-21003,Power,
J39,VSS,GND,-3109.1,-21003,Power,
J47,VSS,GND,-6433,-21033.7,Power,
J48,VSS,GND,-6983.6,-21380,Power,
J51,VSS,GND,-8152.8,-21039.9,Power,
J55,VSS,GND,-9750,-21055,Power,
K4,VSS,GND,10727,-20718.8,Power,
L9,VSS,GND,8738.2,-20594.8,Power,
L12,VSS,GND,7665.9,-20440,Power,
L13,VSS,GND,7015.9,-20440,Power,
L15,VSS,GND,6365.9,-20440,Power,
L17,VSS,GND,5705.9,-20440,Power,
L18,VSS,GND,5055.9,-20440,Power,
L20,VSS,GND,4405.9,-20440,Power,
L22,VSS,GND,3745.9,-20440,Power,
L23,VSS,GND,3095.9,-20440,Power,
L27,VSS,GND,1785.9,-20440,Power,
L30,VSS,GND,485.9,-20440,Power,
L33,VSS,GND,-824.1,-20440,Power,
L35,VSS,GND,-1474.1,-20440,Power,
L36,VSS,GND,-2134.1,-20440,Power,
L38,VSS,GND,-2784.1,-20440,Power,
L40,VSS,GND,-3434.1,-20440,Power,
L54,VSS,GND,-9236.2,-20406.1,Power,
M16,VSS,GND,6035.9,-19877,Power,
M21,VSS,GND,4075.9,-19877,Power,
M26,VSS,GND,2115.9,-19877,Power,
M31,VSS,GND,155.9,-19877,Power,
M32,VSS,GND,-499.1,-19877,Power,
M34,VSS,GND,-1149.1,-19877,Power,
M36,VSS,GND,-1804.1,-19877,Power,
M47,VSS,GND,-6428,-20081.1,Power,
M57,VSS,GND,-10442,-20081.1,Power,
M59,VSS,GND,-11377,-20081.1,Power,
N1,VSS,GND,11940,-19743.8,Power,
N4,VSS,GND,10727,-19418.8,Power,
N9,VSS,GND,8738.2,-19743.8,Power,
N40,VSS,GND,-3560.4,-19409,Power,
N41,VSS,GND,-4123.4,-19734,Power,
N48,VSS,GND,-6997,-19756.1,Power,
N54,VSS,GND,-9236.2,-19756.1,Power,
P3,VSS,GND,11290,-19093.8,Power,
P11,VSS,GND,8032.9,-19126.9,Power,
P16,VSS,GND,6072.9,-19126.9,Power,
P21,VSS,GND,4112.9,-19126.9,Power,
P26,VSS,GND,2152.9,-19126.9,Power,
P31,VSS,GND,192.9,-19126.9,Power,
P35,VSS,GND,-1767.1,-19126.9,Power,
P47,VSS,GND,-6433,-19128.5,Power,
P51,VSS,GND,-8152.8,-19122.3,Power,
P55,VSS,GND,-9750,-19107.2,Power,
R12,VSS,GND,7469.4,-18801.9,Power,
