ET28,GPP_F9/BOOTMPC,O,1090.2,21680.9,PCH GPIOs,
EN28,GPP_F7,I/O,1090.2,20380.9,PCH GPIOs,
EL28,GPP_F23/V1P05_CTRL,O,1090.2,19730.9,PCH GPIOs,
EK31,GPP_F22/VNN_CTRL,O,89.2,19080.9,PCH GPIOs,
EH31,GPP_F21/RSVD,O,89.2,18430.9,PCH GPIOs,
EH28,GPP_F20/RSVD,O,1090.2,18430.9,PCH GPIOs,
ET36,GPP_F18/THC1_SPI2_INT#,I,-1912.8,21680.9,PCH GPIOs,
ER33,GPP_F17/THC1_SPI2_RST#,I,-911.8,21030.9,PCH GPIOs,
EL33,GPP_F16/GSXCLK/THC1_SPI2_CS#/GSP1_CS0#,I,-911.8,19730.9,PCH GPIOs,
EN36,GPP_F15/GSXSRESET#/THC1_SPI2_IO3,I,-1912.8,20380.9,PCH GPIOs,
EL36,GPP_F14/GSXDIN/THC1_SPI2_IO2,I,-1912.8,19730.9,PCH GPIOs,
ET33,GPP_F13/GSXSLOAD/THC1_SPI2_IO1/GSPI1_MISIO/I2C1A_SDA,I,-911.8,21680.9,PCH GPIOs,
EL31,GPP_F12/GSXDOUT/THC1_SPI2_IO0/GSPI1_MOSI/I2C1A_SCL,I,89.2,19730.9,PCH GPIOs,
EN33,GPP_F11/THC1_SPI2_CLK/GSPI1_CLK,I,-911.8,20380.9,PCH GPIOs,
EF28,GPP_F10,I/O,1090.2,17780.9,PCH GPIOs,
GAP,1
EH43,GPP_H7/I2C1_SCL,I,-4915.8,18430.9,PCH GPIOs,
EF43,GPP_H6/I2C1_SDA,I,-4915.8,17780.9,PCH GPIOs,
EH46,GPP_H5/I2C0_SCL,I,-5916.8,18430.9,PCH GPIOs,
EF46,GPP_H4/I2C0_SDA,I,-5916.8,17780.9,PCH GPIOs,
ET48,GPP_H3/SX_EXIT_HOLDOFF#,I,-6917.8,21680.9,PCH GPIOs,
ET41,GPP_H22/IMGCLKOUT3,I/O,-3914.8,21680.9,PCH GPIOs,
ER41,GPP_H21/IMGCLKOUT2,I/O,-3914.8,21030.9,PCH GPIOs,
EN41,GPP_H20/IMGCLKOUT1,I/O,-3914.8,20380.9,PCH GPIOs,
ET46,GPP_H2,I/O,-5916.8,21680.9,PCH GPIOs,
ER46,GPP_H18/PROC_C10_GATE#,O,-5916.8,21030.9,PCH GPIOs,
EL41,GPP_H13/I2C7_SCL/UART0_CTS#/M2_SKT2_CFG3/ISH_GP7B/DEVSLP1B,I,-3914.8,19730.9,PCH GPIOs,
EK41,GPP_H12/I2C7_SDA/UART0_RTS#/M2_SKT2_CFG2/ISH_GP6B/DEVSLP0B,I,-3914.8,19080.9,PCH GPIOs,
EN48,GPP_H11/UART0_TXD/M2_SKT2_CFG1,I,-6917.8,20380.9,PCH GPIOs,
EN46,GPP_H10/UART0_RXD/M2_SKT2_CFG0,O,-5916.8,20380.9,PCH GPIOs,
EL48,GPP_H1,I/O,-6917.8,19730.9,PCH GPIOs,
EK48,GPP_H0,I/O,-6917.8,19080.9,PCH GPIOs,
GAP,1
EB46,GPP_R7/I2S2_RXD/DMIC_DATA1,I,-5867.4,16056.4,PCH GPIOs,
EB44,GPP_R6/I2S2_TXD/DMIC_CLK_A1,I/O,-5217.4,16056.4,PCH GPIOs,
ET53,GPP_R5/HDA_SDI1/I2S2_SFRM/DMIC_DATA0,I,-8919.8,21680.9,PCH GPIOs,
ER53,GPP_R4/HDA_RST#/I2S2_SCLK/DMIC_CLK_A0,I/O,-8919.8,21030.9,PCH GPIOs,
ER59,GPP_R3/HDA_SDI0/I2S0_RXD/HDAPROC_SDI,I/O,-11290,21331.4,PCH GPIOs,
ER57,GPP_R2/HDA_SDO/I2S0_TXD/HDAPROC_SDO,I/O,-10516.9,21211.7,PCH GPIOs,
EP60,GPP_R1/HDA_SYNC/I2S0_SFRM/DMIC_CLK_B1,I/O,-11468.8,20696.9,PCH GPIOs,
ER56,GPP_R0/HDA_BCLK/I2S0_SCLK/DMIC_CLK_B0/HDAPROC_BCLK,I/O,-9843.1,21199.5,PCH GPIOs,
GAP,1
EY48,GPP_S7/SNDW3_DATA/DMIC_DATA1,O,-6920,23310.4,PCH GPIOs,
EW48,GPP_S6/SNDW3_CLK/DMIC_CLK_A1,I,-6920,22660.4,PCH GPIOs,
EY50,GPP_S5/SNDW2_DATA/DMIC_CLK_B1,O,-7561,23036.5,PCH GPIOs,
EV50,GPP_S4/SNDW2_CLK/DMIC_CLK_B0,I,-7571.8,22366.5,PCH GPIOs,
FC50,GPP_S3/SNDW1_DATA/DMIC_DATA0/I2S1_RXD,I,-7440.8,24440,PCH GPIOs,
FA50,GPP_S2/SNDW1_CLK/DMIC_CKL_A0/I2S1_TXD,I,-7577.2,23750.2,PCH GPIOs,
EY53,GPP_S1/SNDW0_DATA/I2S1_SFRM,O,-8835.8,23017.5,PCH GPIOs,
EV53,GPP_S0/SNDW0_CLK/I2S1_SCLK,I,-8916,22366.5,PCH GPIOs,
GAP,1
EL51,GPP_T3,I,-7918.8,19730.9,PCH GPIOs,
EN51,GPP_T2,I,-7918.8,20380.9,PCH GPIOs,
